equipment_id,equipment_type,component,log_date,visit_sequence,total_visits,narrative,vibration_mms,temperature_c,pressure_psi,rpm,telemetry_summary,failure_mode,risk_level,early_warning_flag,time_to_failure_days,recommendation
CONV-597,Heavy Conveyor Drive,Idler Roller,2025-04-22,1,6,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 1.25 mm/s, casing temp 38.7C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",1.25,38.7,0,772,VIB: 1.25 mm/s | TEMP: 38.7 C | RPM: 772,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-597,Heavy Conveyor Drive,Idler Roller,2025-05-05,2,6,"Monthly condition monitoring inspection on Idler Roller. Acoustic levels normal, vibration spectra show clean baseline at 2.60 mm/s. Fasteners torqued, zero leakage detected. Unit signed off for full production duty.",2.6,38.7,0,420,VIB: 2.60 mm/s | TEMP: 38.7 C | RPM: 420,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-597,Heavy Conveyor Drive,Idler Roller,2025-05-21,3,6,"Minor acoustic rattle observed at DE bearing housing. Vibration at 3.47 mm/s, slightly above baseline. Thermal imaging shows 8C delta across bearing cap. Flushed and re-greased.",3.47,64.8,0,375,VIB: 3.47 mm/s | TEMP: 64.8 C | RPM: 375,Bearing_Degradation,Low_Risk,1,40,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
CONV-597,Heavy Conveyor Drive,Idler Roller,2025-06-09,4,6,[Follow-up Alert] Previous inspection flagged anomaly. Urgent maintenance alert: Idler Roller exhibiting heavy cage rattling and loose raceway play. Vibration spike at 5.00 mm/s. Metal debris and bronze flakes found in lube filter. Bearing approaching catastrophic seizure.,5.0,77.7,0,793,VIB: 5.00 mm/s | TEMP: 77.7 C | RPM: 793,Bearing_Degradation,Medium_Risk,1,15,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
CONV-597,Heavy Conveyor Drive,Idler Roller,2025-06-30,5,6,[CRITICAL WORK ORDER] Equipment tripped during operation. Urgent maintenance alert: Idler Roller exhibiting heavy cage rattling and loose raceway play. Vibration spike at 10.18 mm/s. Metal debris and bronze flakes found in lube filter. Bearing approaching catastrophic seizure.,10.18,107.4,0,514,VIB: 10.18 mm/s | TEMP: 107.4 C | RPM: 514,Bearing_Degradation,Critical,1,0,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
PUMP-598,Centrifugal Pump,Drive End Bearing,2025-04-25,1,4,"Periodic lubrication and visual check completed on PUMP-598. DE and NDE bearing temperatures steady at 51.6C. Operational RPM at 2469. No evidence of wear, contamination, or mechanical looseness.",2.15,51.6,90,2469,VIB: 2.15 mm/s | TEMP: 51.6 C | RPM: 2469 | PRESS: 90 PSI,Normal_Operation,Normal,0,192,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
PUMP-598,Centrifugal Pump,Drive End Bearing,2025-05-21,2,4,"Semi-annual overhaul inspection. Inspected Drive End Bearing, clearances verified against OEM specs. Operating pressure 90 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",1.84,60.4,90,1722,VIB: 1.84 mm/s | TEMP: 60.4 C | RPM: 1722 | PRESS: 90 PSI,Normal_Operation,Normal,0,188,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
PUMP-598,Centrifugal Pump,Drive End Bearing,2025-06-12,3,4,"Periodic lubrication and visual check completed on PUMP-598. DE and NDE bearing temperatures steady at 61.7C. Operational RPM at 2610. No evidence of wear, contamination, or mechanical looseness.",1.06,61.7,55,2610,VIB: 1.06 mm/s | TEMP: 61.7 C | RPM: 2610 | PRESS: 55 PSI,Normal_Operation,Normal,0,244,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
PUMP-598,Centrifugal Pump,Drive End Bearing,2025-07-07,4,4,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 2.18 mm/s, casing temp 52.2C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",2.18,52.2,54,1640,VIB: 2.18 mm/s | TEMP: 52.2 C | RPM: 1640 | PRESS: 54 PSI,Normal_Operation,Normal,0,279,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
TURB-599,Gas Turbine,Exhaust Diffuser,2025-07-03,1,6,"Periodic lubrication and visual check completed on TURB-599. DE and NDE bearing temperatures steady at 88.0C. Operational RPM at 3828. No evidence of wear, contamination, or mechanical looseness.",1.75,88.0,122,3828,VIB: 1.75 mm/s | TEMP: 88.0 C | RPM: 3828 | PRESS: 122 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
TURB-599,Gas Turbine,Exhaust Diffuser,2025-07-25,2,6,"Monthly condition monitoring inspection on Exhaust Diffuser. Acoustic levels normal, vibration spectra show clean baseline at 1.00 mm/s. Fasteners torqued, zero leakage detected. Unit signed off for full production duty.",1.0,79.3,243,5518,VIB: 1.00 mm/s | TEMP: 79.3 C | RPM: 5518 | PRESS: 243 PSI,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
TURB-599,Gas Turbine,Exhaust Diffuser,2025-08-12,3,6,Technician noticed mild burning varnish smell near terminal enclosure after continuous 8-hour run. Stator casing temp 100.3C. Insulation resistance test recommended at next downtime window.,4.37,100.3,102,3605,VIB: 4.37 mm/s | TEMP: 100.3 C | RPM: 3605 | PRESS: 102 PSI,Motor_Overheating,Low_Risk,1,40,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
TURB-599,Gas Turbine,Exhaust Diffuser,2025-09-09,4,6,[Follow-up Alert] Previous inspection flagged anomaly. Motor casing thermal runaway observed: surface temp 113.9C. Stator windings severely discolored and brittle from excessive thermal cycling. Rotor bar overheating confirmed with dynamic torque ripple.,7.53,113.9,78,4120,VIB: 7.53 mm/s | TEMP: 113.9 C | RPM: 4120 | PRESS: 78 PSI,Motor_Overheating,Medium_Risk,1,15,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
TURB-599,Gas Turbine,Exhaust Diffuser,2025-09-27,5,6,"[CRITICAL WORK ORDER] Equipment tripped during operation. Critical high-temperature alarm tripped on Exhaust Diffuser. Stator core temperature reached 139.2C, far exceeding Class F insulation limit. Heavy burning odor and smoking reported from cooling cowl.",11.32,139.2,36,4781,VIB: 11.32 mm/s | TEMP: 139.2 C | RPM: 4781 | PRESS: 36 PSI,Motor_Overheating,Critical,1,0,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
COMP-600,Air Compressor,Suction Valve,2025-05-27,1,6,"Semi-annual overhaul inspection. Inspected Suction Valve, clearances verified against OEM specs. Operating pressure 98 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",2.26,45.5,98,1540,VIB: 2.26 mm/s | TEMP: 45.5 C | RPM: 1540 | PRESS: 98 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
COMP-600,Air Compressor,Suction Valve,2025-06-21,2,6,"Periodic lubrication and visual check completed on COMP-600. DE and NDE bearing temperatures steady at 72.4C. Operational RPM at 1674. No evidence of wear, contamination, or mechanical looseness.",2.3,72.4,119,1674,VIB: 2.30 mm/s | TEMP: 72.4 C | RPM: 1674 | PRESS: 119 PSI,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
COMP-600,Air Compressor,Suction Valve,2025-07-10,3,6,"Stator RTD sensors indicate slight thermal drift up to 79.6C on Suction Valve. Cooling airflow partially restricted by dust accumulation on fan cowl. Cleaned cowl, monitoring winding temp.",5.17,79.6,76,1660,VIB: 5.17 mm/s | TEMP: 79.6 C | RPM: 1660 | PRESS: 76 PSI,Motor_Overheating,Low_Risk,1,40,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
COMP-600,Air Compressor,Suction Valve,2025-07-29,4,6,[Follow-up Alert] Previous inspection flagged anomaly. Motor casing thermal runaway observed: surface temp 90.3C. Stator windings severely discolored and brittle from excessive thermal cycling. Rotor bar overheating confirmed with dynamic torque ripple.,6.2,90.3,58,1793,VIB: 6.20 mm/s | TEMP: 90.3 C | RPM: 1793 | PRESS: 58 PSI,Motor_Overheating,Medium_Risk,1,15,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
COMP-600,Air Compressor,Suction Valve,2025-08-17,5,6,"[CRITICAL WORK ORDER] Equipment tripped during operation. Critical high-temperature alarm tripped on Suction Valve. Stator core temperature reached 105.5C, far exceeding Class F insulation limit. Heavy burning odor and smoking reported from cooling cowl.",12.59,105.5,27,1241,VIB: 12.59 mm/s | TEMP: 105.5 C | RPM: 1241 | PRESS: 27 PSI,Motor_Overheating,Critical,1,0,"Inspect cooling fan and air ducts, verify load balance, check winding RTD sensors, and test insulation resistance."
GEAR-601,Industrial Gearbox,Input Shaft Bearing,2025-02-23,1,4,"Periodic lubrication and visual check completed on GEAR-601. DE and NDE bearing temperatures steady at 60.0C. Operational RPM at 766. No evidence of wear, contamination, or mechanical looseness.",2.42,60.0,40,766,VIB: 2.42 mm/s | TEMP: 60.0 C | RPM: 766 | PRESS: 40 PSI,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
GEAR-601,Industrial Gearbox,Input Shaft Bearing,2025-03-08,2,4,"Minor acoustic rattle observed at DE bearing housing. Vibration at 3.12 mm/s, slightly above baseline. Thermal imaging shows 8C delta across bearing cap. Flushed and re-greased.",3.12,81.9,17,1258,VIB: 3.12 mm/s | TEMP: 81.9 C | RPM: 1258 | PRESS: 17 PSI,Bearing_Degradation,Low_Risk,1,45,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
GEAR-601,Industrial Gearbox,Input Shaft Bearing,2025-03-23,3,4,[Follow-up Alert] Previous inspection flagged anomaly. Urgent maintenance alert: Input Shaft Bearing exhibiting heavy cage rattling and loose raceway play. Vibration spike at 5.47 mm/s. Metal debris and bronze flakes found in lube filter. Bearing approaching catastrophic seizure.,5.47,94.0,13,990,VIB: 5.47 mm/s | TEMP: 94.0 C | RPM: 990 | PRESS: 13 PSI,Bearing_Degradation,Medium_Risk,1,14,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
GEAR-601,Industrial Gearbox,Input Shaft Bearing,2025-04-14,4,4,[CRITICAL WORK ORDER] Equipment tripped during operation. Emergency inspection triggered by high vibration trip. Input Shaft Bearing raceway severely pitted and brinelled. Temp spiked to 108.6C. Shaft runout detected. Immediate replacement required before full line restart.,7.85,108.6,6,931,VIB: 7.85 mm/s | TEMP: 108.6 C | RPM: 931 | PRESS: 6 PSI,Bearing_Degradation,Critical,1,0,"Perform vibration spectral analysis, inspect bearing lubrication, and schedule replacement of bearing assembly."
MTR-602,Induction Motor,NDE Bearing,2025-03-25,1,6,"Periodic lubrication and visual check completed on MTR-602. DE and NDE bearing temperatures steady at 48.2C. Operational RPM at 1683. No evidence of wear, contamination, or mechanical looseness.",1.67,48.2,0,1683,VIB: 1.67 mm/s | TEMP: 48.2 C | RPM: 1683,Normal_Operation,Normal,0,120,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
MTR-602,Induction Motor,NDE Bearing,2025-04-11,2,6,"Monthly condition monitoring inspection on NDE Bearing. Acoustic levels normal, vibration spectra show clean baseline at 1.03 mm/s. Fasteners torqued, zero leakage detected. Unit signed off for full production duty.",1.03,52.3,0,2826,VIB: 1.03 mm/s | TEMP: 52.3 C | RPM: 2826,Normal_Operation,Normal,0,100,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
MTR-602,Induction Motor,NDE Bearing,2025-05-06,3,6,Technician noted intermittent current spike and humming buzz from NDE Bearing. Harmonic distortion THD measured at 6.8%. Inspecting cable gland and grounding strap for corrosion.,2.71,79.3,0,1897,VIB: 2.71 mm/s | TEMP: 79.3 C | RPM: 1897,Electrical_Fault,Low_Risk,1,40,"Lockout/Tagout equipment, perform Megger insulation and Hi-Pot tests, replace damaged leads, and re-torque terminals."
MTR-602,Induction Motor,NDE Bearing,2025-05-27,4,6,[Follow-up Alert] Previous inspection flagged anomaly. Megger insulation resistance test on NDE Bearing showed drop from 100 MOhm to 18 MOhm. Phase impedance unbalance at 3.2%. Terminal lugs show slight discoloration from micro-arcing.,4.88,91.0,0,2590,VIB: 4.88 mm/s | TEMP: 91.0 C | RPM: 2590,Electrical_Fault,Medium_Risk,1,15,"Lockout/Tagout equipment, perform Megger insulation and Hi-Pot tests, replace damaged leads, and re-torque terminals."
MTR-602,Induction Motor,NDE Bearing,2025-06-12,5,6,[CRITICAL WORK ORDER] Equipment tripped during operation. Phase-to-ground flashover and arc fault tripped upstream breaker on NDE Bearing. Stator insulation completely carbonized and punctured. Heavy acrid smoke in electrical enclosure.,5.61,116.3,0,1728,VIB: 5.61 mm/s | TEMP: 116.3 C | RPM: 1728,Electrical_Fault,Critical,1,0,"Lockout/Tagout equipment, perform Megger insulation and Hi-Pot tests, replace damaged leads, and re-torque terminals."
CONV-603,Heavy Conveyor Drive,Drive Pulley,2025-03-22,1,5,"Periodic lubrication and visual check completed on CONV-603. DE and NDE bearing temperatures steady at 38.1C. Operational RPM at 823. No evidence of wear, contamination, or mechanical looseness.",2.07,38.1,0,823,VIB: 2.07 mm/s | TEMP: 38.1 C | RPM: 823,Normal_Operation,Normal,0,295,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-603,Heavy Conveyor Drive,Drive Pulley,2025-04-05,2,5,"Semi-annual overhaul inspection. Inspected Drive Pulley, clearances verified against OEM specs. Operating pressure 0 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",1.57,54.7,0,664,VIB: 1.57 mm/s | TEMP: 54.7 C | RPM: 664,Normal_Operation,Normal,0,266,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-603,Heavy Conveyor Drive,Drive Pulley,2025-04-23,3,5,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 2.16 mm/s, casing temp 58.6C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",2.16,58.6,0,858,VIB: 2.16 mm/s | TEMP: 58.6 C | RPM: 858,Normal_Operation,Normal,0,211,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-603,Heavy Conveyor Drive,Drive Pulley,2025-05-07,4,5,"Monthly condition monitoring inspection on Drive Pulley. Acoustic levels normal, vibration spectra show clean baseline at 1.26 mm/s. Fasteners torqued, zero leakage detected. Unit signed off for full production duty.",1.26,38.6,0,466,VIB: 1.26 mm/s | TEMP: 38.6 C | RPM: 466,Normal_Operation,Normal,0,308,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
CONV-603,Heavy Conveyor Drive,Drive Pulley,2025-06-03,5,5,"Semi-annual overhaul inspection. Inspected Drive Pulley, clearances verified against OEM specs. Operating pressure 0 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",2.37,35.7,0,659,VIB: 2.37 mm/s | TEMP: 35.7 C | RPM: 659,Normal_Operation,Normal,0,316,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
PUMP-604,Centrifugal Pump,Non-Drive End Bearing,2025-05-07,1,6,"Semi-annual overhaul inspection. Inspected Non-Drive End Bearing, clearances verified against OEM specs. Operating pressure 76 PSI. Dynamic balancing intact, zero cavitation or abnormal resonance.",2.11,60.9,76,1914,VIB: 2.11 mm/s | TEMP: 60.9 C | RPM: 1914 | PRESS: 76 PSI,Normal_Operation,Normal,0,222,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
PUMP-604,Centrifugal Pump,Non-Drive End Bearing,2025-05-31,2,6,"Routine PM inspection completed. Equipment running smoothly within nominal tolerances. VIB overall 1.08 mm/s, casing temp 56.1C. Oil levels checked and topped off. No abnormal acoustics or thermal anomalies observed.",1.08,56.1,47,2109,VIB: 1.08 mm/s | TEMP: 56.1 C | RPM: 2109 | PRESS: 47 PSI,Normal_Operation,Normal,0,228,Continue standard routine PM schedule; record baseline vibration and temperature at next shift.
